category,model,horizon,fold,MAPE,WAPE,sMAPE,MAE,RMSE,true_MASE
Murder,Theta,6,1,11.24452916310243,10.762401419351542,11.11488584720469,28.340990404310332,33.989871961215826,0.9436511788338623
Murder,Theta,6,2,9.576978300657078,9.742420067753347,9.586060309307815,24.648322771432206,27.433010473507878,0.8665425974331635
Murder,Theta,6,3,5.0585652819359,4.898074234511857,4.970761802653135,12.286002871575405,14.588639057064889,0.4347195624314802
Murder,Theta,6,4,5.88425144485529,5.971179298838812,5.885790503612628,15.256363108543118,16.49340350360876,0.5497788507583106
Murder,ARIMA,6,0,7.2485549169464525,7.514265690955259,7.6482285490283255,19.274091497312764,23.397347308373654,0.6078557108219531
Murder,ARIMA,6,1,11.263443901906626,10.57267263748439,10.925928750322832,27.841371278726513,33.201008699482024,0.9270156918554887
Murder,ARIMA,6,2,15.53216849411293,16.54019473125002,17.325955272587514,41.846692670090114,49.796179518510336,1.4711727891828557
Murder,ARIMA,6,3,9.793970335512752,9.705397925524343,9.510304843612266,24.344373129873066,27.003377258291813,0.8613847274260057
Murder,ARIMA,6,4,8.846997736700473,9.486881381835314,9.579820636935565,24.23898193060504,32.69682574932093,0.8734768263281095
Murder,SARIMA,6,0,6.945875948966718,6.947548252394191,6.760188573718036,17.820461267402678,21.371574168968394,0.5620119190770884
Murder,SARIMA,6,1,16.71369835594968,17.15935059292903,18.623346721736148,45.18628989474172,50.543190797613235,1.504537954319924
Murder,SARIMA,6,2,9.222415220948983,9.459063692846005,9.402799052155125,23.931431142916157,25.674787752724818,0.8413393761181462
Murder,SARIMA,6,3,10.623775262798455,10.220288262356537,10.258136335941073,25.635889724761345,28.5217282744739,0.9070828714742851
Murder,SARIMA,6,4,5.884547239702814,5.687413977721797,5.787123415517748,14.531342713088671,17.899885106472077,0.523651989660853
Murder,LGBM,6,0,6.726489792148474,6.74611865660002,6.787167207969354,17.30379435419029,20.40751719579714,0.545717561761586
Murder,LGBM,6,1,10.487224464376117,10.025952215295646,10.385436839195313,26.40167416696191,31.558105663841797,0.8790790510642145
Murder,LGBM,6,2,9.337445432737699,9.054239101344521,9.133544026204127,22.907224926416728,26.34895247798065,0.8053321263193381
Murder,LGBM,6,3,9.565475697285729,9.425223397967258,9.001389930868008,23.641602023250247,29.991764015229787,0.8365183529709438
Murder,LGBM,6,4,5.785174545955956,5.7481767686468865,5.585167723239939,14.686591643902375,17.01823745438787,0.5292465457262117
Murder,Ensemble,6,0,4.030334614067532,4.15643332259171,4.13567953149262,10.66125147245466,13.077300324222799,0.33622869295520613
Murder,Ensemble,6,1,10.55828115126417,10.512266692041887,10.877282397800759,27.682302289061155,30.93532337714648,0.9217192771052548
Murder,Ensemble,6,2,8.982284732719453,9.344793119399865,9.29998967018052,23.642326592097234,28.131684889484,0.8311755442534184
Murder,Ensemble,6,3,6.068772254726227,5.964725747661214,5.910090362250891,14.961520417060152,16.779807052937997,0.5293882540156077
Murder,Ensemble,6,4,3.5554926435556404,3.7060730505205925,3.6359505144223663,9.46901664408629,13.181430088910224,0.34122582501211857
Murder,Naive,12,0,12.902905286688826,13.241423533179466,13.784640529122202,34.416666666666664,39.01602234979881,1.0854139290407359
Murder,Naive,12,1,11.204922435051525,11.039380245315998,11.251106351412528,28.5,33.093302444250966,0.9489456159822419
Murder,Naive,12,2,20.578299975191914,21.402580218319088,23.38705879794697,53.916666666666664,59.86860613042532,1.8955078125
Murder,Naive,12,3,10.950148273407748,10.599078341010335,10.361117838863336,26.833333333333332,29.425046020921247,0.949452401010952
Murder,Naive,12,4,16.035822555438884,21.802325581389013,19.25440654625592,62.5,120.65446531314123,2.2522522522522523
Murder,SNaive,12,0,8.600429526740445,8.43218980442179,8.343529800447852,21.916666666666668,25.37551313110075,0.6911957950065704
Murder,SNaive,12,1,9.55899091336128,9.231762427369517,9.378450438927645,23.833333333333332,26.798631805871484,0.7935627081021087
Murder,SNaive,12,2,10.52671486963359,10.188554416139533,10.234501965224991,25.666666666666668,28.36077102854105,0.9023437500000001
Murder,SNaive,12,3,7.787273427751577,7.439104674125267,7.674714158419187,18.833333333333332,22.44994432064365,0.666385846672283
Murder,SNaive,12,4,12.148424459690805,17.180232558134538,14.31984772160376,49.25,110.08140926907988,1.7747747747747749
Murder,ETS,12,0,7.234256132986465,7.315390841036897,7.445408981085855,19.01392002766783,22.806349021133006,0.5996505659185649
Murder,ETS,12,1,10.494229127672455,10.69192224799299,10.974237424348198,27.602979270244145,30.5413066901516,0.9190781111069082
Murder,ETS,12,2,8.5901592015108,8.604861128712136,8.81247332852166,21.677079326754495,24.973857891060785,0.7620848200812127
Murder,ETS,12,3,7.0574288940854695,7.1790431603115765,7.485349424690078,18.174944267528126,23.60940091514954,0.6430898561383162
Murder,ETS,12,4,12.770572781964177,18.441871741764164,15.53697401933691,52.866698993072646,112.693410333196,1.9051062700206358
Murder,Theta,12,0,12.163657755890501,12.520802315697999,12.98365837583502,32.54365201889548,37.517954804925445,1.0263438218836944
Murder,Theta,12,1,10.8610354452794,10.588065540286404,10.79134958094089,27.334855869848223,32.03280600788244,0.9101505839017165
Murder,Theta,12,2,7.179996719598504,7.3344632846128075,7.220595664485434,18.47673542449321,21.943188199183606,0.6495727297673395
Murder,Theta,12,3,6.254265852525647,6.308906846319726,6.279166334930513,15.97204916593803,18.625620094230143,0.5651441153912361
Murder,Theta,12,4,11.186982878453806,16.240489284045196,13.096500856471879,46.55606928094309,103.7240165392553,1.6776961903042555
Murder,ARIMA,12,0,11.01929435908741,11.244575537017099,11.581131977269136,29.226525916639645,34.4103790455934,0.9217301208927089
Murder,ARIMA,12,1,10.90039464595648,10.365668167610016,10.566542217297558,26.76069998605516,31.222621513822286,0.8910332958730908
Murder,ARIMA,12,2,15.05044164146329,15.88476047423234,16.687630212294657,40.01635909468354,47.216419799949165,1.406825124422468
Murder,ARIMA,12,3,8.905833923250349,8.795228683934589,8.66643406183052,22.266587284835065,25.229013403604714,0.7878657674499349
Murder,ARIMA,12,4,16.271025695640205,22.085848170331943,19.5884025988784,63.312764754969976,121.39809650783603,2.28154107225117
Murder,SARIMA,12,0,7.800349687353078,7.728128600414158,7.774471747479701,20.08669425391624,22.723405762587443,0.6334831302154924
Murder,SARIMA,12,1,17.231675610216794,17.784496146000368,19.31141152825563,45.91364088360577,52.081307215445676,1.5287560782554641
Murder,SARIMA,12,2,7.439796919278398,7.505061070692978,7.6493639841359355,18.906499680593647,22.266086804628248,0.6646816293958705
Murder,SARIMA,12,3,8.07195103428383,7.730396832261528,7.846574570491289,19.570787980348545,23.25946589050084,0.6924794399112375
Murder,SARIMA,12,4,12.666782465743074,17.36357210629881,14.53628860206568,49.77557337140439,107.8902049873353,1.7937143557262845
Murder,LGBM,12,0,9.392716733901311,9.275026339603972,9.459257465106676,24.107339294361722,29.33641568499527,0.7602840250521437
Murder,LGBM,12,1,11.056674522945343,10.717373016649736,10.916487347847974,27.668684671326332,32.24740989965138,0.9212658603105327
Murder,LGBM,12,2,8.311514715046556,8.042190736789106,8.027617764340249,20.259618831101257,24.390514413831454,0.7122522245309036
Murder,LGBM,12,3,7.725043668436888,7.70450452554015,7.431956193970947,19.5052372904989,25.74095840022382,0.6901600389224548
Murder,LGBM,12,4,14.033443104655982,19.342883985831325,16.439252996846655,55.44960075939925,115.07676896419476,1.9981838111495227
Murder,Ensemble,12,0,7.6972290219394255,7.813836209118744,7.957016368682081,20.30946261354098,25.026151083071895,0.6405086763797418
Murder,Ensemble,12,1,10.087577680942667,10.253005139626554,10.424939545596418,26.46984160214443,30.434275436550518,0.881348776985941
Murder,Ensemble,12,2,6.75006479843367,7.053356390578758,6.996443166977934,17.7685803072722,22.851178531695993,0.6246766514275383
Murder,Ensemble,12,3,5.239767594607503,5.254488839945356,5.189368619119858,13.30261424646604,16.11239284607047,0.47069064730545385
Murder,Ensemble,12,4,11.34806985620596,16.921942552261203,13.732583151276836,48.50956864982955,110.96363902937404,1.7480925639578218
Theft,Naive,1,0,5.761316872427984,5.76131687242008,5.932203389826319,42.0,42.0,0.3605150214592275
Theft,Naive,1,1,13.324360699865412,13.324360699847476,12.492113564660889,99.0,99.0,0.8663943990665111
Theft,Naive,1,2,11.35204081632653,11.352040816312051,12.035158891134527,89.0,89.0,0.8264121743616198
Theft,Naive,1,3,3.6159600997506236,3.6159600997461148,3.5517452541313212,29.0,29.0,0.2853127196064652
Theft,Naive,1,4,6.275033377837117,6.275033377828739,6.478290833903186,47.0,47.0,0.4863117051088597
Theft,SNaive,1,0,4.801097393689986,4.8010973936834,4.919184820797668,35.0,35.0,0.30042918454935624
Theft,SNaive,1,1,8.344549125168237,8.344549125157007,8.70786516853321,62.0,62.0,0.5425904317386231
Theft,SNaive,1,2,7.015306122448979,7.015306122440032,7.2703238598762265,55.0,55.0,0.510704152695383
Theft,SNaive,1,3,7.356608478802992,7.35660847879382,7.63754045306949,59.0,59.0,0.5804638088545327
Theft,SNaive,1,4,4.672897196261682,4.672897196255443,4.566210045659122,35.0,35.0,0.36214701444276787
Theft,ETS,1,0,0.16341536802407058,0.16341536802384643,0.16354900012418472,1.1912980328954745,1.1912980328954745,0.010225734187943987
Theft,ETS,1,1,24.113477655203607,24.113477655171152,21.51898931512497,179.1631389781628,179.1631389781628,1.5679387891904564
Theft,ETS,1,2,7.8088312358515255,7.8088312358415655,7.515398830172083,61.22123688907595,61.22123688907595,0.5684716347708884
Theft,ETS,1,3,10.664961588098878,10.66496158808558,10.125045482357102,85.532991936553,85.532991936553,0.841505191223993
Theft,ETS,1,4,4.21771199658631,4.217711996580678,4.1306035165588915,31.590662854431457,31.590662854431457,0.32687040677143997
Theft,Theta,1,0,5.110729538200362,5.110729538193351,5.244752085208837,37.25721833348064,37.25721833348064,0.3198044492144261
Theft,Theta,1,1,9.205216764298163,9.205216764285774,8.800178988522388,68.39476055873536,68.39476055873536,0.5985539138745801
Theft,Theta,1,2,3.7455131628758185,3.7455131628710414,3.816996210621025,29.364823196946418,29.364823196946418,0.27266794817902273
Theft,Theta,1,3,16.855885926694476,16.85588592667346,15.545702948900095,135.1842051320897,135.1842051320897,1.3299921797956822
Theft,Theta,1,4,3.561070333878072,3.5610703338733174,3.4987734423236403,26.67241680074676,26.67241680074676,0.27598103178181604
Theft,ARIMA,1,0,5.244219450070265,5.244219450063071,5.385431369747822,38.23035979101223,38.23035979101223,0.3281575947726372
Theft,ARIMA,1,1,8.101374255975049,8.101374255964146,7.785988232835711,60.193210721894616,60.193210721894616,0.5267783902149471
Theft,ARIMA,1,2,5.462276094214038,5.462276094207072,5.615647170680193,42.82424457863806,42.82424457863806,0.39764580986096726
Theft,ARIMA,1,3,0.8038051082881796,0.8038051082871774,0.8005875265702357,6.446516968471201,6.446516968471201,0.06342321683668083
Theft,ARIMA,1,4,0.4984007858173589,0.49840078581669356,0.4996459053763754,3.7330218857720183,3.7330218857720183,0.03862579230805279
Theft,SARIMA,1,0,0.9979534480648364,0.9979534480634676,1.0029579749107804,7.275080636392659,7.275080636392659,0.06244704408920737
Theft,SARIMA,1,1,18.602966716700983,18.602966716675944,17.019866652402836,138.2200427050883,138.2200427050883,1.2096269781658837
Theft,SARIMA,1,2,3.7975371081478477,3.7975371081430036,3.726774289848516,29.772690927879125,29.772690927879125,0.27645521625061864
Theft,SARIMA,1,3,6.8058157388435845,6.805815738835099,7.045569994632149,54.58264222552555,54.58264222552555,0.5370042102300475
Theft,SARIMA,1,4,2.7762262302594163,2.77622623025571,2.7382166853278824,20.79393446464303,20.79393446464303,0.21515603671111563
Theft,LGBM,1,0,14.6027237733902,14.602723773370169,13.609075892998094,106.45385630801457,106.45385630801457,0.9137670069357473
Theft,LGBM,1,1,0.35049804973179305,0.35049804973132137,0.35111337249302466,2.6042005095072227,2.6042005095072227,0.02279055288366881
Theft,LGBM,1,2,4.074666729783262,4.074666729778064,3.9933096989211414,31.945387161500776,31.945387161500776,0.29662985241527673
Theft,LGBM,1,3,1.7819937935921546,1.7819937935899328,1.7980140429173854,14.291590224609081,14.291590224609081,0.14060594739601345
Theft,LGBM,1,4,3.7083580405548178,3.7083580405498666,3.778416649363462,27.775601723755585,27.775601723755585,0.2873957496745566
Theft,Ensemble,1,0,0.6172811938061302,0.6172811938052836,0.615381875511895,4.49997990284669,4.49997990284669,0.03862643693430635
Theft,Ensemble,1,1,11.934507468489205,11.934507468473143,11.262448584741275,88.6733904908748,88.6733904908748,0.7760215037124398
Theft,Ensemble,1,2,1.2946491633385468,1.2946491633368955,1.2863224817140533,10.150049440574207,10.150049440574207,0.09424858907935812
Theft,Ensemble,1,3,3.9473686181291585,3.947368618124237,3.8709679314547025,31.657896317395853,31.657896317395853,0.311462086046059
Theft,Ensemble,1,4,1.269649946870309,1.269649946868614,1.26164073639977,9.509678102058615,9.509678102058615,0.09839718665635128
Theft,Naive,3,0,10.949025958941993,11.772260273967564,12.002644418336809,91.66666666666667,119.98472124955467,0.7868383404864092
Theft,Naive,3,1,9.956054156816348,9.732454439701538,9.918977695238523,83.66666666666667,84.61875284671439,0.7322053675612603
Theft,Naive,3,2,9.429321440859475,9.583694709449443,9.977811085269723,73.66666666666667,80.05206639015219,0.6840340469435131
Theft,Naive,3,3,3.4202088348006163,3.4906783022596226,3.4721135641905083,29.333333333333332,37.44329045369811,0.28859217615366595
Theft,Naive,3,4,13.169735972038096,13.475760065729878,14.262762781095509,109.33333333333333,119.30632841555388,1.1312782927355034
Theft,SNaive,3,0,9.407860357825157,10.05993150684501,10.127869225502872,78.33333333333333,99.89494481704267,0.6723891273247496
Theft,SNaive,3,1,10.083393763326555,10.197751066300816,10.62890130073033,87.66666666666667,89.60096725668386,0.7672112018669779
Theft,SNaive,3,2,6.420236380798156,6.591500433648485,6.30084524474578,50.666666666666664,61.48712602380003,0.47046685581635284
Theft,SNaive,3,3,7.095026087817802,6.981356604519245,6.968703859247998,58.666666666666664,66.17653159038582,0.5771843523073319
Theft,SNaive,3,4,8.039844908740266,8.134757600654012,8.348952275836414,66.0,70.41306696913578,0.6829057986635051
Theft,ETS,3,0,8.435679115929617,9.295789529767458,9.273567965374854,72.38321447182027,108.2159500891129,0.6213151456808607
Theft,ETS,3,1,11.495525584236614,10.654343334314097,10.550705678261552,91.5918381973557,112.09405094106828,0.8015621779231829
Theft,ETS,3,2,9.541333653336004,9.47128279687181,9.092144702285598,72.80259376531956,73.6387994211778,0.6760106720535218
Theft,ETS,3,3,10.402370795288931,10.188325487386614,9.660829825925266,85.61589517903947,104.49776571775436,0.8423208239680623
Theft,ETS,3,4,7.041993248083902,7.132701054433871,7.265224697124288,57.86998122166392,60.99082619136324,0.5987840264367037
Theft,Theta,3,0,9.952409761992385,10.759351471195622,10.870264472088586,83.77948345574578,112.63144475386167,0.7191371970450281
Theft,Theta,3,1,10.431635240101324,10.518500278779412,10.72838441994371,90.42404072994206,91.89899726526328,0.7913422467614533
Theft,Theta,3,2,4.257284879221256,4.251108330784455,4.2816115105136445,32.67685270264402,32.77957837513472,0.3034218976773755
Theft,Theta,3,3,16.067644418652595,15.791307141136166,14.546768999435395,132.69961767606688,151.8007768240404,1.3055478899964417
Theft,Theta,3,4,8.652354325862731,8.823777891591433,9.081126592804,71.59025129380791,78.62564740161903,0.7407484505502867
Theft,ARIMA,3,0,10.279523722349175,11.099787820942952,11.24856913051957,86.43034783244612,115.51956050093513,0.7418913977034002
Theft,ARIMA,3,1,12.345726563020687,12.640350612380194,12.99749656857255,108.66488076447054,114.2925803707333,0.9509762027229044
Theft,ARIMA,3,2,4.679088738457921,4.673367633236444,4.719166896275706,35.92261920749305,36.28090019858303,0.33356056009021146
Theft,ARIMA,3,3,4.929168677566857,5.093737281408822,5.130593340314563,42.804372288122444,54.897893692921585,0.42112523684730446
Theft,ARIMA,3,4,6.30860771982039,6.570025991373636,6.62207963512216,53.3048108767,65.75234762408859,0.5515479461266652
Theft,SARIMA,3,0,10.346423152812513,11.192561543975433,11.403361157657253,87.15274588912602,119.96959001893921,0.7480922393916397
Theft,SARIMA,3,1,9.535521086455304,8.896241630403583,9.142921594800212,76.47802388273244,92.61173674146414,0.6692942580169117
Theft,SARIMA,3,2,9.303236433808104,9.295474916960575,8.816318548036584,71.45121719506794,78.3641614206648,0.6634624243029265
Theft,SARIMA,3,3,7.748287261184078,7.658510287330235,7.545081445314526,64.35701478122394,71.93556005307455,0.6331681004477409
Theft,SARIMA,3,4,8.662149140454016,8.853026030874386,9.1405410180573,71.82755119719036,81.12863645861847,0.7432038063085012
Theft,LGBM,3,0,14.773368239094046,15.587311669760801,15.71863337746737,121.37320020192271,147.73802815940763,1.041830044651697
Theft,LGBM,3,1,9.807839454843588,10.442494857497989,10.573063250111858,89.77064745832585,109.15852511521388,0.7856241026107864
Theft,LGBM,3,2,8.195425913091748,7.89932693974176,7.643153088128164,60.71949307684133,79.86952003402222,0.5638126775254805
Theft,LGBM,3,3,3.0443859985637576,3.1206673349578473,3.1101134526346357,26.22400783810618,31.4270895595574,0.25800148259556327
Theft,LGBM,3,4,5.476844413872318,5.504263070063575,5.657147064682325,44.65792104180082,48.272433093229985,0.4620780793288294
Theft,Ensemble,3,0,8.730879175289626,9.695930881297416,9.700969195256489,75.49898179573488,116.32186180485495,0.6480599295771234
Theft,Ensemble,3,1,9.511121319554144,9.334676229453247,9.540817467143432,80.24709998589753,81.67015560370743,0.7022791714051709
Theft,Ensemble,3,2,4.8565142663032335,4.713908378325312,4.676045971130768,36.23424240140961,45.031826565315605,0.3364541466212912
Theft,Ensemble,3,3,5.279039813844352,5.1994325775815895,5.0768846104091905,43.692565093627955,54.55888907032692,0.4298636059808794
Theft,Ensemble,3,4,6.667488592769039,6.858950695760805,6.974462779314432,55.64895331162885,64.6436029190383,0.5758029228191819
Theft,Naive,6,0,12.348969837601508,13.294068153131406,13.664380146458003,105.33333333333333,133.67747254742164,0.9041487839771101
Theft,Naive,6,1,11.365926337799586,11.005181347147976,10.890289464370873,88.5,93.16562313070918,0.7745040840140024
Theft,Naive,6,2,11.495082589664207,11.652542372878887,12.280695971936279,91.66666666666667,97.31906288081488,0.8511735878256385
Theft,Naive,6,3,9.674995016861448,8.853838065192669,8.990454441726015,70.16666666666667,91.38289409584999,0.6903256031857579
Theft,Naive,6,4,10.35560052502913,10.705957176169024,11.104001250655505,84.16666666666667,97.66183150716218,0.8708773442552276
Theft,SNaive,6,0,12.413762307659448,13.294068153131406,13.803953076259754,105.33333333333333,136.77109831149755,0.9041487839771101
Theft,SNaive,6,1,9.081166221498862,9.305699481863355,9.66388170156418,74.83333333333333,85.85161617581815,0.6549008168028004
Theft,SNaive,6,2,8.251766038805306,8.305084745760952,8.223718067220656,65.33333333333333,79.27588956717337,0.606654629868455
Theft,SNaive,6,3,7.911949468035701,7.781282860145576,7.7455463608443225,61.666666666666664,71.70774016799024,0.6066994612321387
Theft,SNaive,6,4,8.542280202938144,8.501165995334215,8.510347021022667,66.83333333333333,70.86019098666519,0.6915283466264281
Theft,ETS,6,0,13.669197514142532,14.759838313136461,15.566333286353029,116.94711890110916,158.1010924792838,1.0038379304816236
Theft,ETS,6,1,15.707755423971662,14.90187353978393,14.285792745628765,119.83589971578728,133.49041194817332,1.0487389123318607
Theft,ETS,6,2,5.874125540923645,5.772043223372326,5.654634156041758,45.40674002387192,54.26854546025347,0.4216256489191099
Theft,ETS,6,3,14.125467698115642,13.30156869632661,12.864798056010448,105.41493191841056,121.61977322129447,1.0371110659576583
Theft,ETS,6,4,6.637297304098404,6.787585259288653,6.816718158482031,53.36173278011895,60.43220507076896,0.5521369203375102
Theft,Theta,6,0,11.501428521001312,12.347876788451586,12.596037605577473,97.83634375385198,123.10058779149863,0.83979694209315
Theft,Theta,6,1,10.486155935924863,10.379043997340556,10.288499735333193,83.46481214529761,89.440000747769,0.730438846079034
Theft,Theta,6,2,4.375920094159338,4.409191665901595,4.454458582648685,34.6856411050999,37.50350628108539,0.32207456275047625
Theft,Theta,6,3,18.431124219028323,17.733591281331034,16.573034125592393,140.53871090457804,153.26422626789181,1.3826717868335157
Theft,Theta,6,4,9.262750394340252,9.46330663477128,9.859081132993207,74.39736232704267,87.42973661442014,0.7697937899758673
Theft,ARIMA,6,0,11.818843421158949,12.734875517175379,13.028694359434143,100.90266368110748,128.63125249034258,0.8661172848163733
Theft,ARIMA,6,1,8.525355884040396,8.822522711097317,8.735758946376626,70.94778680175563,87.87849732985201,0.6208966172849092
Theft,ARIMA,6,2,4.463238495425177,4.492907699222451,4.5475368534111045,35.34420723389078,38.75721662547786,0.32818969832862216
Theft,ARIMA,6,3,9.361597899827911,8.942233505340766,9.08779731297705,70.86720052984049,81.85673583041915,0.6972177142781215
Theft,ARIMA,6,4,5.6222491439718505,5.778260373420251,5.762042180268356,45.426756969048505,53.865374202798044,0.47003326891880326
Theft,SARIMA,6,0,15.739562411270416,16.815321196746652,18.012802597852794,133.23339494891735,171.50934469814158,1.143634291407016
Theft,SARIMA,6,1,10.618586410391991,10.148150559047977,10.050861572093188,81.60804407902772,92.84941333252786,0.714189417261036
Theft,SARIMA,6,2,7.98629889184075,7.933169451237501,7.670419877570385,62.40759968308157,67.61426658590909,0.5794876421436514
Theft,SARIMA,6,3,8.285154869455111,8.116780075671052,8.010007894168368,64.32548209970662,75.33018981978853,0.6328578702711825
Theft,SARIMA,6,4,8.458741635413288,8.534436223222924,8.598575898002773,67.09489277491845,72.55919930201243,0.6942347172226958
Theft,LGBM,6,0,16.519672291838454,17.233030098566342,17.794753584374227,136.54304181433608,155.04894301282872,1.1720432773762754
Theft,LGBM,6,1,7.219331376023243,7.602867017120056,7.476666271151304,61.13972226268646,85.1281140649441,0.5350617467562993
Theft,LGBM,6,2,7.084198643886104,6.840208049828355,6.684343300088487,53.809636658661134,71.51726572768163,0.4996509981201447
Theft,LGBM,6,3,7.730537723042032,7.209907601216002,7.3610750658805495,57.13851773964884,74.01568118390908,0.5621498582959127
Theft,LGBM,6,4,5.658546663265559,5.585121167679712,5.63377231091937,43.90836091325131,49.67505370684822,0.45432233753741386
Theft,Ensemble,6,0,11.929506674673966,13.060328176000342,13.436995489029863,103.48133358119782,143.0094034556047,0.8882517903965478
Theft,Ensemble,6,1,9.853854793719803,9.628098422691895,9.571578589682577,77.42595814916338,81.29647018800499,0.67759006548276
Theft,Ensemble,6,2,3.983273486030566,3.8774063068681226,3.8976914175218655,30.50226294736903,37.297843360014184,0.28322967916050684
Theft,Ensemble,6,3,8.822651735784536,8.082278464095769,8.182509404861486,64.05205682797244,83.08635630483045,0.6301678113785061
Theft,Ensemble,6,4,6.2375621003606625,6.394675763718574,6.409674846799916,50.27280929577819,57.11141258117558,0.520175651260477
Theft,Naive,12,0,12.991669723667346,13.936736611335846,14.394184224034401,111.25,139.3667224746759,0.9549356223175965
Theft,Naive,12,1,9.295294434729099,9.041382922995385,8.884847852542848,71.91666666666667,80.03072326717201,0.6293757292882147
Theft,Naive,12,2,12.166347929349325,12.633245382584418,13.156711854841696,99.75,113.67900715025033,0.9262316223884447
Theft,Naive,12,3,8.55136129035947,8.002533783782939,8.031538087543568,63.166666666666664,80.04582021150969,0.621457015694542
Theft,Naive,12,4,15.11841433181345,12.32813402657281,13.372295019010497,88.91666666666667,121.75487669904643,0.9200258676438888
Theft,SNaive,12,0,10.747464264579156,11.285102829104156,11.733917388911967,90.08333333333333,114.18588646004666,0.773247496423462
Theft,SNaive,12,1,8.666466130152083,8.810895756939884,8.94379988439242,70.08333333333333,82.62919177465875,0.6133313885647608
Theft,SNaive,12,2,8.081857753420502,8.042216358838202,7.984632214032489,63.5,75.58659493146476,0.5896311581119422
Theft,SNaive,12,3,8.227114835486923,8.139780405404546,8.127946690933495,64.25,71.2852252106517,0.6321152494729445
Theft,SNaive,12,4,21.260881872953092,15.89832466782023,16.1864975720604,114.66666666666667,174.12974090219817,1.186462599698211
Theft,ETS,12,0,10.631685109970558,11.268563039289766,11.678682043068632,89.95130446113996,123.77111597655028,0.7721142013831755
Theft,ETS,12,1,15.20115629006534,14.72481545586771,13.921096788477122,117.12363627189336,127.7220765156499,1.0250026511542594
Theft,ETS,12,2,10.745444801835237,10.290550134408491,9.90402051865931,81.25246876960895,100.83496740138413,0.7544722403162039
Theft,ETS,12,3,13.173008509257231,12.556893511767402,12.065869157064709,99.11574611956117,115.08902621996559,0.9751373476274465
Theft,ETS,12,4,21.16222194018573,15.998917383902459,16.196685367822706,115.39219163140983,175.74717493912812,1.193969648266366
Theft,Theta,12,0,11.32441743871605,12.150112653400859,12.371145055081966,96.98827425578249,122.88199288032783,0.8325173755861157
Theft,Theta,12,1,8.760123716701385,8.64138742271936,8.504240273561912,68.73503579155411,76.66432649287464,0.6015318184791784
Theft,Theta,12,2,7.418262482802485,7.301689785997785,7.390652642199982,57.652925601946926,67.19398582796065,0.535337973090041
Theft,Theta,12,3,15.551976027921244,15.109914974963868,14.127380784047293,119.26759553572738,135.96097900524782,1.1733986911455963
Theft,Theta,12,4,20.071436769982252,15.581176576628742,16.11828406697792,112.3792360589478,166.28499439327155,1.1627944235459138
Theft,ARIMA,12,0,12.278439474703868,13.212619930698116,13.564245011187174,105.46973859680872,133.98262810947918,0.9053196446078002
Theft,ARIMA,12,1,5.979044037959131,6.148651411087947,6.087515120539141,48.907398099033834,66.55851999372081,0.42801106854463683
Theft,ARIMA,12,2,7.349916967835597,7.320397078925548,7.416855725457124,57.8006352690224,66.49896033867817,0.5367095356421993
Theft,ARIMA,12,3,7.647460966038584,7.413634568713501,7.474940395560836,58.51828886238474,67.95184568618056,0.5757245566221971
Theft,ARIMA,12,4,15.461906481567098,11.421940723306323,12.31424745431617,82.38074746685638,130.51887228295513,0.8523983355053042
Theft,SARIMA,12,0,11.578107247321924,12.285098606457591,12.89702302544275,98.06579962605797,134.00138773549347,0.8417665203953474
Theft,SARIMA,12,1,9.100816968777375,8.815795105744998,8.62343445239717,70.12230357028734,82.04923234417312,0.6136724349791775
Theft,SARIMA,12,2,10.314505394105426,9.967860552348165,9.636555143016517,78.70456561125737,91.91524603949544,0.7308136089773705
Theft,SARIMA,12,3,8.460988050498434,8.308121592889442,8.238555404250034,65.57877310654759,73.7211093665141,0.6451882104649798
Theft,SARIMA,12,4,20.666399855233877,15.548747088619418,16.018829587257922,112.14533837668053,168.53140940898982,1.1603742707653946
Theft,LGBM,12,0,15.326882462332472,15.756629967489122,16.203045626140014,125.77729871549506,140.00941076796857,1.0796334653690562
Theft,LGBM,12,1,5.40387255582011,5.5583120874938325,5.480780708126865,44.21174072927849,65.85580024805485,0.38691721758411746
Theft,LGBM,12,2,8.024114482944467,7.5722157126652245,7.5579028406421305,59.78895323125881,77.25805394593142,0.5551721218275257
Theft,LGBM,12,3,7.27542042033274,6.908241947681734,6.96182052238963,54.52905644037358,67.71568442416105,0.536477013468187
Theft,LGBM,12,4,18.160712371544207,12.926888338508732,13.450743247434325,93.235182141505,162.01279894398832,0.9647097958163916
Theft,Ensemble,12,0,10.593133134994249,11.438618930319109,11.644801193471704,91.30877561128182,123.236820191448,0.7837663142599297
Theft,Ensemble,12,1,7.900655662560179,7.72571408257172,7.63033965364635,61.45161743179566,69.54352528179534,0.5377912844089469
Theft,Ensemble,12,2,6.417797398853349,6.023483729706187,6.0932133170139995,47.56042361581012,62.63369022036433,0.44162374262810533
Theft,Ensemble,12,3,7.995597703004983,7.4505012169504,7.469474361766395,58.809289605801375,76.94215040510524,0.578587529501911
Theft,Ensemble,12,4,18.01918781639292,13.194686982995085,13.768061001972388,95.16667986486306,156.92279095412994,0.9846951139283093
Woman_Child_Repression,Naive,1,0,0.48848569434752265,0.4884856943471818,0.48968170689034984,7.0,7.0,0.01563663440059568
Woman_Child_Repression,Naive,1,1,3.9245667686034658,3.924566768601465,3.8490377405638965,77.0,77.0,0.19841951554715684
